timestamp,hour,day_of_week,zone_id,zone_name,zone_type,lat,lon,traffic_index,aqi,energy_kwh,water_liters,transport_ridership
2026-03-07T12:35:43.940035,2,Saturday,Z5,MIDC Hingna,industrial,21.0963,78.9839,11.2,114.8,446.0,50.0,0
2026-03-07T12:35:43.940035,2,Saturday,Z6,Kamptee Road,commercial,21.2,79.12,0.0,64.5,196.4,122.6,40
2026-03-07T12:35:43.940035,2,Saturday,Z7,Manish Nagar,residential,21.0931,79.0617,4.6,69.4,93.1,137.4,79
2026-03-07T12:35:43.940035,2,Saturday,Z8,Wathoda,industrial,21.1458,79.135,1.0,122.2,382.9,280.1,71
2026-03-07T13:35:43.940035,3,Saturday,Z1, Sitabuldi,commercial,21.1444,79.0832,2.2,77.6,137.1,326.1,42
2026-03-07T13:35:43.940035,3,Saturday,Z2,Gandhibagh,industrial,21.1528,79.1026,8.4,159.1,409.6,139.3,8
2026-03-07T13:35:43.940035,3,Saturday,Z3,Dharampeth,residential,21.1399,79.0607,4.4,63.1,119.1,244.2,63
2026-03-07T13:35:43.940035,3,Saturday,Z4,Sadar,commercial,21.161,79.076,4.4,84.4,70.1,233.3,40
2026-03-07T13:35:43.940035,3,Saturday,Z5,MIDC Hingna,industrial,21.0963,78.9839,13.0,115.6,483.5,148.8,86
2026-03-07T13:35:43.940035,3,Saturday,Z6,Kamptee Road,commercial,21.2,79.12,0.0,87.4,107.9,110.1,134
2026-03-07T13:35:43.940035,3,Saturday,Z7,Manish Nagar,residential,21.0931,79.0617,3.5,65.4,124.8,279.7,29
2026-03-07T13:35:43.940035,3,Saturday,Z8,Wathoda,industrial,21.1458,79.135,7.9,175.2,397.7,176.1,83
2026-03-07T14:35:43.940035,4,Saturday,Z1, Sitabuldi,commercial,21.1444,79.0832,13.8,105.3,175.5,68.6,118
2026-03-07T14:35:43.940035,4,Saturday,Z2,Gandhibagh,industrial,21.1528,79.1026,0.0,143.6,369.8,154.9,39
2026-03-07T14:35:43.940035,4,Saturday,Z3,Dharampeth,residential,21.1399,79.0607,7.6,71.1,154.5,276.3,5
2026-03-07T14:35:43.940035,4,Saturday,Z4,Sadar,commercial,21.161,79.076,12.7,104.4,100.9,207.8,62
2026-03-07T14:35:43.940035,4,Saturday,Z5,MIDC Hingna,industrial,21.0963,78.9839,2.6,158.6,394.0,170.0,9
2026-03-07T14:35:43.940035,4,Saturday,Z6,Kamptee Road,commercial,21.2,79.12,5.1,70.9,92.4,287.6,0
2026-03-07T14:35:43.940035,4,Saturday,Z7,Manish Nagar,residential,21.0931,79.0617,0.0,40.0,64.4,134.2,118
2026-03-07T14:35:43.940035,4,Saturday,Z8,Wathoda,industrial,21.1458,79.135,13.1,142.2,490.1,238.5,0
2026-03-07T15:35:43.940035,5,Saturday,Z1, Sitabuldi,commercial,21.1444,79.0832,0.0,107.5,94.4,50.0,81
2026-03-07T15:35:43.940035,5,Saturday,Z2,Gandhibagh,industrial,21.1528,79.1026,24.5,176.2,422.6,207.6,71
2026-03-07T15:35:43.940035,5,Saturday,Z3,Dharampeth,residential,21.1399,79.0607,11.1,72.2,94.2,235.0,0
2026-03-07T15:35:43.940035,5,Saturday,Z4,Sadar,commercial,21.161,79.076,2.8,61.9,146.1,80.9,0
2026-03-07T15:35:43.940035,5,Saturday,Z5,MIDC Hingna,industrial,21.0963,78.9839,6.4,161.9,436.7,50.0,0
2026-03-07T15:35:43.940035,5,Saturday,Z6,Kamptee Road,commercial,21.2,79.12,12.5,78.2,141.0,204.0,0
2026-03-07T15:35:43.940035,5,Saturday,Z7,Manish Nagar,residential,21.0931,79.0617,5.8,48.7,65.9,265.6,0
2026-03-07T15:35:43.940035,5,Saturday,Z8,Wathoda,industrial,21.1458,79.135,8.5,146.6,422.1,177.9,101
2026-03-07T16:35:43.940035,6,Saturday,Z1, Sitabuldi,commercial,21.1444,79.0832,21.0,91.6,504.9,1243.5,212
2026-03-07T16:35:43.940035,6,Saturday,Z2,Gandhibagh,industrial,21.1528,79.1026,15.3,143.8,373.5,1087.8,254
2026-03-07T16:35:43.940035,6,Saturday,Z3,Dharampeth,residential,21.1399,79.0607,10.0,59.7,271.3,1871.6,132
2026-03-07T16:35:43.940035,6,Saturday,Z4,Sadar,commercial,21.161,79.076,30.0,95.9,511.2,1133.2,338
2026-03-07T16:35:43.940035,6,Saturday,Z5,MIDC Hingna,industrial,21.0963,78.9839,5.5,148.1,425.4,1233.1,138
2026-03-07T16:35:43.940035,6,Saturday,Z6,Kamptee Road,commercial,21.2,79.12,19.0,95.7,494.1,1277.1,342
2026-03-07T16:35:43.940035,6,Saturday,Z7,Manish Nagar,residential,21.0931,79.0617,15.5,56.0,296.5,2006.4,101
2026-03-07T16:35:43.940035,6,Saturday,Z8,Wathoda,industrial,21.1458,79.135,28.1,182.6,377.9,1245.5,247
2026-03-07T17:35:43.940035,7,Saturday,Z1, Sitabuldi,commercial,21.1444,79.0832,17.0,91.1,476.7,1118.8,171
2026-03-07T17:35:43.940035,7,Saturday,Z2,Gandhibagh,industrial,21.1528,79.1026,5.2,144.6,369.2,1218.7,56
2026-03-07T17:35:43.940035,7,Saturday,Z3,Dharampeth,residential,21.1399,79.0607,22.6,88.1,220.3,1829.9,223
2026-03-07T17:35:43.940035,7,Saturday,Z4,Sadar,commercial,21.161,79.076,10.3,108.3,516.8,1143.6,206
2026-03-07T17:35:43.940035,7,Saturday,Z5,MIDC Hingna,industrial,21.0963,78.9839,19.5,156.5,421.6,1126.3,160
2026-03-07T17:35:43.940035,7,Saturday,Z6,Kamptee Road,commercial,21.2,79.12,8.7,85.6,463.8,1141.2,284
2026-03-07T17:35:43.940035,7,Saturday,Z7,Manish Nagar,residential,21.0931,79.0617,28.7,90.3,256.3,1774.7,222
2026-03-07T17:35:43.940035,7,Saturday,Z8,Wathoda,industrial,21.1458,79.135,16.1,180.7,415.7,1215.4,131
2026-03-07T18:35:43.940035,8,Saturday,Z1, Sitabuldi,commercial,21.1444,79.0832,21.1,95.0,528.3,1276.5,162
2026-03-07T18:35:43.940035,8,Saturday,Z2,Gandhibagh,industrial,21.1528,79.1026,4.4,121.4,420.3,1111.7,20
2026-03-07T18:35:43.940035,8,Saturday,Z3,Dharampeth,residential,21.1399,79.0607,23.1,108.4,299.8,1867.1,154
2026-03-07T18:35:43.940035,8,Saturday,Z4,Sadar,commercial,21.161,79.076,19.2,106.4,488.4,1221.4,229
2026-03-07T18:35:43.940035,8,Saturday,Z5,MIDC Hingna,industrial,21.0963,78.9839,9.7,159.6,393.0,1139.5,182
2026-03-07T18:35:43.940035,8,Saturday,Z6,Kamptee Road,commercial,21.2,79.12,12.8,90.6,499.6,1286.9,238
2026-03-07T18:35:43.940035,8,Saturday,Z7,Manish Nagar,residential,21.0931,79.0617,19.8,85.7,355.6,1844.6,150
2026-03-07T18:35:43.940035,8,Saturday,Z8,Wathoda,industrial,21.1458,79.135,4.5,130.8,387.8,1151.2,138
2026-03-07T19:35:43.940035,9,Saturday,Z1, Sitabuldi,commercial,21.1444,79.0832,20.5,102.7,497.2,1238.9,213
2026-03-07T19:35:43.940035,9,Saturday,Z2,Gandhibagh,industrial,21.1528,79.1026,0.0,128.7,394.2,1103.2,185
2026-03-07T19:35:43.940035,9,Saturday,Z3,Dharampeth,residential,21.1399,79.0607,32.2,100.4,291.5,1919.3,158
2026-03-07T19:35:43.940035,9,Saturday,Z4,Sadar,commercial,21.161,79.076,17.3,86.5,487.9,1168.9,220
2026-03-07T19:35:43.940035,9,Saturday,Z5,MIDC Hingna,industrial,21.0963,78.9839,16.3,153.1,417.5,1295.3,206
2026-03-07T19:35:43.940035,9,Saturday,Z6,Kamptee Road,commercial,21.2,79.12,8.1,55.8,537.4,1090.6,196
2026-03-07T19:35:43.940035,9,Saturday,Z7,Manish Nagar,residential,21.0931,79.0617,10.6,46.9,321.7,1860.7,115
2026-03-07T19:35:43.940035,9,Saturday,Z8,Wathoda,industrial,21.1458,79.135,0.0,133.4,415.7,1081.7,161
2026-03-07T20:35:43.940035,10,Saturday,Z1, Sitabuldi,commercial,21.1444,79.0832,19.9,102.9,504.8,722.2,281
2026-03-07T20:35:43.940035,10,Saturday,Z2,Gandhibagh,industrial,21.1528,79.1026,13.7,150.7,362.7,764.5,96
2026-03-07T20:35:43.940035,10,Saturday,Z3,Dharampeth,residential,21.1399,79.0607,18.6,95.4,245.1,1070.9,238
2026-03-07T20:35:43.940035,10,Saturday,Z4,Sadar,commercial,21.161,79.076,18.3,86.6,541.6,751.6,319
2026-03-07T20:35:43.940035,10,Saturday,Z5,MIDC Hingna,industrial,21.0963,78.9839,20.4,150.5,486.3,751.5,194
2026-03-07T20:35:43.940035,10,Saturday,Z6,Kamptee Road,commercial,21.2,79.12,22.4,113.5,562.5,802.6,164
2026-03-07T20:35:43.940035,10,Saturday,Z7,Manish Nagar,residential,21.0931,79.0617,23.7,70.8,380.5,1210.9,128
2026-03-07T20:35:43.940035,10,Saturday,Z8,Wathoda,industrial,21.1458,79.135,16.5,137.0,361.1,896.0,110
2026-03-07T21:35:43.940035,11,Saturday,Z1, Sitabuldi,commercial,21.1444,79.0832,11.6,95.7,547.4,857.5,269
2026-03-07T21:35:43.940035,11,Saturday,Z2,Gandhibagh,industrial,21.1528,79.1026,8.9,130.1,460.1,774.2,134
2026-03-07T21:35:43.940035,11,Saturday,Z3,Dharampeth,residential,21.1399,79.0607,30.6,91.2,318.2,1373.2,111
2026-03-07T21:35:43.940035,11,Saturday,Z4,Sadar,commercial,21.161,79.076,27.4,102.6,510.7,922.3,240
2026-03-07T21:35:43.940035,11,Saturday,Z5,MIDC Hingna,industrial,21.0963,78.9839,19.3,168.3,385.4,732.9,87
2026-03-07T21:35:43.940035,11,Saturday,Z6,Kamptee Road,commercial,21.2,79.12,4.3,108.1,455.9,782.3,193
2026-03-07T21:35:43.940035,11,Saturday,Z7,Manish Nagar,residential,21.0931,79.0617,22.5,87.8,334.4,1153.4,139
2026-03-07T21:35:43.940035,11,Saturday,Z8,Wathoda,industrial,21.1458,79.135,17.3,150.8,464.3,839.3,194
2026-03-07T22:35:43.940035,12,Saturday,Z1, Sitabuldi,commercial,21.1444,79.0832,25.3,114.3,507.2,696.3,233
2026-03-07T22:35:43.940035,12,Saturday,Z2,Gandhibagh,industrial,21.1528,79.1026,9.8,141.5,423.5,899.1,151
2026-03-07T22:35:43.940035,12,Saturday,Z3,Dharampeth,residential,21.1399,79.0607,22.5,98.4,309.6,1408.1,183
2026-03-07T22:35:43.940035,12,Saturday,Z4,Sadar,commercial,21.161,79.076,5.9,93.8,515.2,903.2,250
2026-03-07T22:35:43.940035,12,Saturday,Z5,MIDC Hingna,industrial,21.0963,78.9839,13.9,136.4,391.6,732.0,115
2026-03-07T22:35:43.940035,12,Saturday,Z6,Kamptee Road,commercial,21.2,79.12,24.7,119.8,515.8,704.3,236
2026-03-07T22:35:43.940035,12,Saturday,Z7,Manish Nagar,residential,21.0931,79.0617,29.6,76.3,294.6,1201.2,102
2026-03-07T22:35:43.940035,12,Saturday,Z8,Wathoda,industrial,21.1458,79.135,20.2,154.7,416.8,729.0,123
2026-03-07T23:35:43.940035,13,Saturday,Z1, Sitabuldi,commercial,21.1444,79.0832,25.8,96.1,569.1,768.0,223
2026-03-07T23:35:43.940035,13,Saturday,Z2,Gandhibagh,industrial,21.1528,79.1026,22.5,140.9,329.6,677.9,225
2026-03-07T23:35:43.940035,13,Saturday,Z3,Dharampeth,residential,21.1399,79.0607,15.6,103.2,277.4,1214.8,242
2026-03-07T23:35:43.940035,13,Saturday,Z4,Sadar,commercial,21.161,79.076,36.0,133.6,548.3,881.9,245
2026-03-07T23:35:43.940035,13,Saturday,Z5,MIDC Hingna,industrial,21.0963,78.9839,21.2,150.4,367.3,799.7,139
2026-03-07T23:35:43.940035,13,Saturday,Z6,Kamptee Road,commercial,21.2,79.12,16.4,101.5,538.2,807.1,298
2026-03-07T23:35:43.940035,13,Saturday,Z7,Manish Nagar,residential,21.0931,79.0617,10.9,66.4,271.3,1050.7,145
2026-03-07T23:35:43.940035,13,Saturday,Z8,Wathoda,industrial,21.1458,79.135,14.0,169.4,425.2,718.1,261
2026-03-08T00:35:43.940035,14,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,29.8,110.8,490.9,723.2,187
2026-03-08T00:35:43.940035,14,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,23.7,181.6,461.7,760.9,82
2026-03-08T00:35:43.940035,14,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,21.1,55.7,312.9,1188.2,122
2026-03-08T00:35:43.940035,14,Sunday,Z4,Sadar,commercial,21.161,79.076,7.2,92.0,478.7,706.4,37
2026-03-08T00:35:43.940035,14,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,14.8,173.1,466.5,763.4,113
2026-03-08T00:35:43.940035,14,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,23.8,87.0,512.1,861.3,283
2026-03-08T00:35:43.940035,14,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,19.2,72.9,264.9,1133.8,136
2026-03-08T00:35:43.940035,14,Sunday,Z8,Wathoda,industrial,21.1458,79.135,17.9,165.3,367.9,919.4,133
2026-03-08T01:35:43.940035,15,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,19.8,86.9,403.0,870.7,254
2026-03-08T01:35:43.940035,15,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,12.7,151.0,420.6,675.0,118
2026-03-08T01:35:43.940035,15,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,26.4,66.0,311.7,1091.5,177
2026-03-08T01:35:43.940035,15,Sunday,Z4,Sadar,commercial,21.161,79.076,19.7,76.4,546.6,741.2,161
2026-03-08T01:35:43.940035,15,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,16.6,167.1,359.4,804.9,175
2026-03-08T01:35:43.940035,15,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,25.5,102.6,485.3,733.8,215
2026-03-08T01:35:43.940035,15,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,11.4,40.0,317.5,1272.3,8
2026-03-08T01:35:43.940035,15,Sunday,Z8,Wathoda,industrial,21.1458,79.135,6.9,153.0,482.3,801.7,106
2026-03-08T02:35:43.940035,16,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,18.5,111.3,474.2,736.1,181
2026-03-08T02:35:43.940035,16,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,7.4,147.4,465.0,825.8,134
2026-03-08T02:35:43.940035,16,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,17.7,55.4,335.3,1193.8,139
2026-03-08T02:35:43.940035,16,Sunday,Z4,Sadar,commercial,21.161,79.076,45.5,120.0,469.9,765.9,278
2026-03-08T02:35:43.940035,16,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,15.9,135.5,436.8,746.5,262
2026-03-08T02:35:43.940035,16,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,28.6,97.5,551.2,805.4,261
2026-03-08T02:35:43.940035,16,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,23.9,68.9,274.3,1282.4,129
2026-03-08T02:35:43.940035,16,Sunday,Z8,Wathoda,industrial,21.1458,79.135,11.8,138.0,416.9,965.0,85
2026-03-08T03:35:43.940035,17,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,20.2,113.1,496.8,836.2,146
2026-03-08T03:35:43.940035,17,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,18.4,152.5,439.4,895.0,305
2026-03-08T03:35:43.940035,17,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,24.6,83.6,307.8,1171.7,170
2026-03-08T03:35:43.940035,17,Sunday,Z4,Sadar,commercial,21.161,79.076,17.6,96.1,552.7,719.5,278
2026-03-08T03:35:43.940035,17,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,25.5,159.0,315.1,751.4,227
2026-03-08T03:35:43.940035,17,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,19.8,83.9,479.8,867.2,242
2026-03-08T03:35:43.940035,17,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,18.1,70.1,284.3,1126.2,246
2026-03-08T03:35:43.940035,17,Sunday,Z8,Wathoda,industrial,21.1458,79.135,12.4,164.5,460.9,879.9,124
2026-03-08T04:35:43.940035,18,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,23.2,98.3,463.9,1225.9,139
2026-03-08T04:35:43.940035,18,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,24.5,154.0,408.0,1222.7,134
2026-03-08T04:35:43.940035,18,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,24.7,74.1,334.9,1692.3,157
2026-03-08T04:35:43.940035,18,Sunday,Z4,Sadar,commercial,21.161,79.076,35.5,96.4,472.9,1241.1,220
2026-03-08T04:35:43.940035,18,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,17.8,160.1,425.4,1288.8,174
2026-03-08T04:35:43.940035,18,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,18.1,102.5,576.0,1189.4,151
2026-03-08T04:35:43.940035,18,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,28.9,81.6,213.1,1867.8,117
2026-03-08T04:35:43.940035,18,Sunday,Z8,Wathoda,industrial,21.1458,79.135,14.3,155.4,407.6,1256.8,123
2026-03-08T05:35:43.940035,19,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,24.1,96.2,529.6,1249.2,153
2026-03-08T05:35:43.940035,19,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,23.7,152.5,432.3,1229.4,260
2026-03-08T05:35:43.940035,19,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,18.2,70.4,299.2,1775.7,197
2026-03-08T05:35:43.940035,19,Sunday,Z4,Sadar,commercial,21.161,79.076,7.1,73.0,457.3,1276.0,312
2026-03-08T05:35:43.940035,19,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,14.2,149.3,402.8,1293.0,94
2026-03-08T05:35:43.940035,19,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,21.9,109.2,520.0,1215.2,270
2026-03-08T05:35:43.940035,19,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,0.0,68.1,273.8,1653.5,180
2026-03-08T05:35:43.940035,19,Sunday,Z8,Wathoda,industrial,21.1458,79.135,26.0,159.1,438.1,1329.0,228
2026-03-08T06:35:43.940035,20,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,33.1,115.4,503.0,1071.8,195
2026-03-08T06:35:43.940035,20,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,8.3,172.7,393.0,1209.9,183
2026-03-08T06:35:43.940035,20,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,20.3,96.6,275.1,1815.6,105
2026-03-08T06:35:43.940035,20,Sunday,Z4,Sadar,commercial,21.161,79.076,9.4,80.2,498.5,1165.7,168
2026-03-08T06:35:43.940035,20,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,3.7,142.0,339.8,1260.8,154
2026-03-08T06:35:43.940035,20,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,8.3,83.0,469.9,1225.5,290
2026-03-08T06:35:43.940035,20,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,5.0,65.4,293.6,1853.7,162
2026-03-08T06:35:43.940035,20,Sunday,Z8,Wathoda,industrial,21.1458,79.135,9.0,143.4,368.2,1286.1,151
2026-03-08T07:35:43.940035,21,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,35.2,107.4,471.7,1078.9,101
2026-03-08T07:35:43.940035,21,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,2.3,145.1,420.3,1073.5,203
2026-03-08T07:35:43.940035,21,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,16.1,74.7,364.5,1871.7,133
2026-03-08T07:35:43.940035,21,Sunday,Z4,Sadar,commercial,21.161,79.076,12.9,64.5,471.2,1183.1,150
2026-03-08T07:35:43.940035,21,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,13.9,152.1,391.0,1148.0,160
2026-03-08T07:35:43.940035,21,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,23.5,85.7,556.4,1192.1,211
2026-03-08T07:35:43.940035,21,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,25.7,83.3,338.1,1823.0,113
2026-03-08T07:35:43.940035,21,Sunday,Z8,Wathoda,industrial,21.1458,79.135,17.9,140.6,404.3,1197.3,137
2026-03-08T08:35:43.940035,22,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,19.0,72.6,478.1,807.4,219
2026-03-08T08:35:43.940035,22,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,6.8,160.6,365.4,877.6,175
2026-03-08T08:35:43.940035,22,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,14.8,93.2,252.3,1273.5,210
2026-03-08T08:35:43.940035,22,Sunday,Z4,Sadar,commercial,21.161,79.076,14.6,108.4,490.0,823.1,225
2026-03-08T08:35:43.940035,22,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,13.9,160.9,431.7,660.1,228
2026-03-08T08:35:43.940035,22,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,6.7,97.8,545.1,712.7,185
2026-03-08T08:35:43.940035,22,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,11.2,66.3,287.7,1262.4,228
2026-03-08T08:35:43.940035,22,Sunday,Z8,Wathoda,industrial,21.1458,79.135,26.2,154.2,391.6,665.3,101
2026-03-08T09:35:43.940035,23,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,12.7,109.6,100.6,112.6,18
2026-03-08T09:35:43.940035,23,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,7.2,136.1,417.0,122.1,19
2026-03-08T09:35:43.940035,23,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,9.4,67.6,72.5,231.2,14
2026-03-08T09:35:43.940035,23,Sunday,Z4,Sadar,commercial,21.161,79.076,2.0,78.5,213.9,204.9,2
2026-03-08T09:35:43.940035,23,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,10.6,144.5,446.9,189.6,13
2026-03-08T09:35:43.940035,23,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,8.6,68.0,104.9,64.5,28
2026-03-08T09:35:43.940035,23,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,18.9,101.9,115.5,280.1,0
2026-03-08T09:35:43.940035,23,Sunday,Z8,Wathoda,industrial,21.1458,79.135,0.7,131.1,375.2,146.5,0
2026-03-08T10:35:43.940035,0,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,0.0,89.0,107.1,179.1,144
2026-03-08T10:35:43.940035,0,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,0.0,109.6,388.6,248.1,137
2026-03-08T10:35:43.940035,0,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,0.0,66.0,71.4,231.5,178
2026-03-08T10:35:43.940035,0,Sunday,Z4,Sadar,commercial,21.161,79.076,0.0,83.0,168.7,246.9,25
2026-03-08T10:35:43.940035,0,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,7.5,141.3,410.8,132.5,57
2026-03-08T10:35:43.940035,0,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,2.0,86.2,148.8,250.1,16
2026-03-08T10:35:43.940035,0,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,0.0,75.1,53.8,187.7,0
2026-03-08T10:35:43.940035,0,Sunday,Z8,Wathoda,industrial,21.1458,79.135,16.0,127.2,525.5,244.5,33
2026-03-08T11:35:43.940035,1,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,4.6,87.1,170.8,211.6,53
2026-03-08T11:35:43.940035,1,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,5.7,142.2,393.9,144.4,88
2026-03-08T11:35:43.940035,1,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,9.7,40.0,116.2,255.6,18
2026-03-08T11:35:43.940035,1,Sunday,Z4,Sadar,commercial,21.161,79.076,1.9,95.0,187.9,98.2,44
2026-03-08T11:35:43.940035,1,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,0.0,123.4,374.9,229.0,77
2026-03-08T11:35:43.940035,1,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,9.1,96.0,170.6,108.7,45
2026-03-08T11:35:43.940035,1,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,11.4,78.2,137.6,296.7,41
2026-03-08T11:35:43.940035,1,Sunday,Z8,Wathoda,industrial,21.1458,79.135,13.6,150.5,364.7,147.0,0
2026-03-08T12:35:43.940035,2,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,0.0,78.3,118.3,135.4,0
2026-03-08T12:35:43.940035,2,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,6.7,145.4,367.3,212.7,76
2026-03-08T12:35:43.940035,2,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,0.0,50.8,59.2,164.8,69
2026-03-08T12:35:43.940035,2,Sunday,Z4,Sadar,commercial,21.161,79.076,3.4,79.6,69.8,210.8,0
2026-03-08T12:35:43.940035,2,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,5.5,147.7,454.4,55.3,0
2026-03-08T12:35:43.940035,2,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,6.5,106.8,199.6,176.8,0
2026-03-08T12:35:43.940035,2,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,11.5,57.5,109.1,280.4,83
2026-03-08T12:35:43.940035,2,Sunday,Z8,Wathoda,industrial,21.1458,79.135,27.1,166.4,379.6,158.0,0
2026-03-08T13:35:43.940035,3,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,0.0,75.1,129.0,172.2,0
2026-03-08T13:35:43.940035,3,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,14.0,151.2,399.6,133.8,29
2026-03-08T13:35:43.940035,3,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,11.6,58.9,63.7,215.7,0
2026-03-08T13:35:43.940035,3,Sunday,Z4,Sadar,commercial,21.161,79.076,0.0,74.3,185.0,181.0,31
2026-03-08T13:35:43.940035,3,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,11.8,147.8,415.6,151.7,35
2026-03-08T13:35:43.940035,3,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,0.3,51.0,144.6,273.8,75
2026-03-08T13:35:43.940035,3,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,12.7,85.0,93.5,255.8,0
2026-03-08T13:35:43.940035,3,Sunday,Z8,Wathoda,industrial,21.1458,79.135,2.5,149.4,448.2,148.8,0
2026-03-08T14:35:43.940035,4,Sunday,Z1, Sitabuldi,commercial,21.1444,79.0832,5.0,91.2,92.2,50.0,0
2026-03-08T14:35:43.940035,4,Sunday,Z2,Gandhibagh,industrial,21.1528,79.1026,0.0,133.9,394.1,123.7,107
2026-03-08T14:35:43.940035,4,Sunday,Z3,Dharampeth,residential,21.1399,79.0607,7.6,69.7,114.9,148.9,82
2026-03-08T14:35:43.940035,4,Sunday,Z4,Sadar,commercial,21.161,79.076,4.4,91.6,107.1,50.0,69
2026-03-08T14:35:43.940035,4,Sunday,Z5,MIDC Hingna,industrial,21.0963,78.9839,8.0,135.6,365.2,250.0,0
2026-03-08T14:35:43.940035,4,Sunday,Z6,Kamptee Road,commercial,21.2,79.12,18.1,83.7,175.5,133.7,56
2026-03-08T14:35:43.940035,4,Sunday,Z7,Manish Nagar,residential,21.0931,79.0617,0.6,58.6,91.6,159.8,64
